,time,KWH
4747,2006/7/25 19:59,4132.5
4748,2006/7/25 20:59,4055
4749,2006/7/25 21:59,4052.5
4750,2006/7/25 22:59,4222.5
4751,2006/7/25 23:59,4130
4752,2006/7/26 0:59,4167.5
4753,2006/7/26 1:59,4127.5
4754,2006/7/26 2:59,4062.5
4755,2006/7/26 3:59,3932.5
4756,2006/7/26 4:59,3712.5
4757,2006/7/26 5:59,3970
4758,2006/7/26 6:59,4252.5
4759,2006/7/26 7:59,4315
4760,2006/7/26 8:59,4355
4761,2006/7/26 9:59,4352.5
4762,2006/7/26 10:59,4322.5
4763,2006/7/26 11:59,4387.5
4764,2006/7/26 12:59,4267.5
4765,2006/7/26 13:59,4252.5
4766,2006/7/26 14:59,4357.5
4767,2006/7/26 15:59,4322.5
4768,2006/7/26 16:59,4347.5
4769,2006/7/26 17:59,4290
4770,2006/7/26 18:59,4437.5
4771,2006/7/26 19:59,4435
4772,2006/7/26 20:59,4365
4773,2006/7/26 21:59,4362.5
4774,2006/7/26 22:59,4385
4775,2006/7/26 23:59,4405
4776,2006/7/27 0:59,4432.5
4777,2006/7/27 1:59,4245
4778,2006/7/27 2:59,4160
4779,2006/7/27 3:59,4017.5
4780,2006/7/27 4:59,4000
4781,2006/7/27 5:59,4047.5
4782,2006/7/27 6:59,4365
4783,2006/7/27 7:59,4342.5
4784,2006/7/27 8:59,4320
4785,2006/7/27 9:59,4335
4786,2006/7/27 10:59,4320
4787,2006/7/27 11:59,4335
4788,2006/7/27 12:59,4222.5
4789,2006/7/27 13:59,4240
4790,2006/7/27 14:59,4210
4791,2006/7/27 15:59,4242.5
4792,2006/7/27 16:59,4177.5
4793,2006/7/27 17:59,4242.5
4794,2006/7/27 18:59,4280
4795,2006/7/27 19:59,4205
4796,2006/7/27 20:59,4110
4797,2006/7/27 21:59,4222.5
4798,2006/7/27 22:59,4347.5
4799,2006/7/27 23:59,4310
4800,2006/7/28 0:59,4245
4801,2006/7/28 1:59,4032.5
4802,2006/7/28 2:59,3952.5
4803,2006/7/28 3:59,3925
4804,2006/7/28 4:59,3870
4805,2006/7/28 5:59,3912.5
4806,2006/7/28 6:59,4245
4807,2006/7/28 7:59,4310
4808,2006/7/28 8:59,4367.5
4809,2006/7/28 9:59,4315
4810,2006/7/28 10:59,4222.5
4811,2006/7/28 11:59,4242.5
4812,2006/7/28 12:59,4120
4813,2006/7/28 13:59,4072.5
4814,2006/7/28 14:59,4117.5
4815,2006/7/28 15:59,4100
4816,2006/7/28 16:59,4097.5
4817,2006/7/28 17:59,4125
4818,2006/7/28 18:59,4325
4819,2006/7/28 19:59,4280
4820,2006/7/28 20:59,4122.5
4821,2006/7/28 21:59,4187.5
4822,2006/7/28 22:59,4122.5
4823,2006/7/28 23:59,4050
4824,2006/7/29 0:59,0
4825,2006/7/29 1:59,0
4826,2006/7/29 2:59,0
4827,2006/7/29 3:59,0
4828,2006/7/29 4:59,0
4829,2006/7/29 5:59,0
4830,2006/7/29 6:59,0
4831,2006/7/29 7:59,4335
4832,2006/7/29 8:59,4257.5
4833,2006/7/29 9:59,3850
4834,2006/7/29 10:59,3772.5
4835,2006/7/29 11:59,3807.5
4836,2006/7/29 12:59,3697.5
4837,2006/7/29 13:59,3460
4838,2006/7/29 14:59,3712.5
4839,2006/7/29 15:59,3905
4840,2006/7/29 16:59,3952.5
4841,2006/7/29 17:59,4007.5
4842,2006/7/29 18:59,4102.5
4843,2006/7/29 19:59,4082.5
4844,2006/7/29 20:59,4007.5
4845,2006/7/29 21:59,4047.5
4846,2006/7/29 22:59,4122.5
4847,2006/7/29 23:59,4080
4848,2006/7/30 0:59,4087.5
4849,2006/7/30 1:59,3865
4850,2006/7/30 2:59,3815
4851,2006/7/30 3:59,3732.5
4852,2006/7/30 4:59,3727.5
4853,2006/7/30 5:59,3857.5
4854,2006/7/30 6:59,4197.5
4855,2006/7/30 7:59,4257.5
4856,2006/7/30 8:59,4360
4857,2006/7/30 9:59,4315
4858,2006/7/30 10:59,4182.5
4859,2006/7/30 11:59,4152.5
4860,2006/7/30 12:59,4002.5
4861,2006/7/30 13:59,3877.5
4862,2006/7/30 14:59,3957.5
4863,2006/7/30 15:59,3875
4864,2006/7/30 16:59,3985
4865,2006/7/30 17:59,4087.5
4866,2006/7/30 18:59,4217.5
4867,2006/7/30 19:59,4150
4868,2006/7/30 20:59,4092.5
4869,2006/7/30 21:59,4167.5
4870,2006/7/30 22:59,4207.5
4871,2006/7/30 23:59,4082.5
4872,2006/7/31 0:59,4025
4873,2006/7/31 1:59,3945
4874,2006/7/31 2:59,3855
4875,2006/7/31 3:59,3775
4876,2006/7/31 4:59,3742.5
4877,2006/7/31 5:59,3852.5
4878,2006/7/31 6:59,4237.5
4879,2006/7/31 7:59,4285
4880,2006/7/31 8:59,4317.5
4881,2006/7/31 9:59,4322.5
4882,2006/7/31 10:59,4195
4883,2006/7/31 11:59,4200
4884,2006/7/31 12:59,4072.5
4885,2006/7/31 13:59,4060
4886,2006/7/31 14:59,4150
4887,2006/7/31 15:59,4167.5
4888,2006/7/31 16:59,4115
4889,2006/7/31 17:59,4092.5
4890,2006/7/31 18:59,4197.5
4891,2006/7/31 19:59,4150
4892,2006/7/31 20:59,4057.5
4893,2006/7/31 21:59,4120
4894,2006/7/31 22:59,4125
4895,2006/7/31 23:59,3975
4896,2006/8/1 0:59,3942.5
4897,2006/8/1 1:59,3867.5
4898,2006/8/1 2:59,3800
4899,2006/8/1 3:59,3737.5
4900,2006/8/1 4:59,3765
4901,2006/8/1 5:59,3940
4902,2006/8/1 6:59,4235
4903,2006/8/1 7:59,4285
4904,2006/8/1 8:59,4327.5
4905,2006/8/1 9:59,4337.5
4906,2006/8/1 10:59,4205
4907,2006/8/1 11:59,4312.5
4908,2006/8/1 12:59,4242.5
4909,2006/8/1 13:59,4245
4910,2006/8/1 14:59,4305
4911,2006/8/1 15:59,4350
4912,2006/8/1 16:59,4325
4913,2006/8/1 17:59,4252.5
4914,2006/8/1 18:59,4212.5
4915,2006/8/1 19:59,4125
4916,2006/8/1 20:59,4137.5
4917,2006/8/1 21:59,4290
4918,2006/8/1 22:59,4257.5
4919,2006/8/1 23:59,4315
4920,2006/8/2 0:59,4347.5
4921,2006/8/2 1:59,4262.5
4922,2006/8/2 2:59,4097.5
4923,2006/8/2 3:59,3882.5
4924,2006/8/2 4:59,3857.5
4925,2006/8/2 5:59,4007.5
4926,2006/8/2 6:59,4277.5
4927,2006/8/2 7:59,4327.5
4928,2006/8/2 8:59,4457.5
4929,2006/8/2 9:59,4487.5
4930,2006/8/2 10:59,4355
4931,2006/8/2 11:59,4412.5
4932,2006/8/2 12:59,4352.5
4933,2006/8/2 13:59,4087.5
4934,2006/8/2 14:59,4100
4935,2006/8/2 15:59,4115
4936,2006/8/2 16:59,4107.5
4937,2006/8/2 17:59,4067.5
4938,2006/8/2 18:59,4097.5
4939,2006/8/2 19:59,4012.5
4940,2006/8/2 20:59,4032.5
4941,2006/8/2 21:59,4277.5
4942,2006/8/2 22:59,4297.5
4943,2006/8/2 23:59,4257.5
4944,2006/8/3 0:59,4290
4945,2006/8/3 1:59,4190
4946,2006/8/3 2:59,3995
4947,2006/8/3 3:59,3937.5
4948,2006/8/3 4:59,3872.5
4949,2006/8/3 5:59,4015
4950,2006/8/3 6:59,4330
4951,2006/8/3 7:59,4377.5
4952,2006/8/3 8:59,4467.5
4953,2006/8/3 9:59,4440
4954,2006/8/3 10:59,4390
4955,2006/8/3 11:59,4287.5
4956,2006/8/3 12:59,4190
4957,2006/8/3 13:59,4167.5
4958,2006/8/3 14:59,4255
4959,2006/8/3 15:59,4310
4960,2006/8/3 16:59,4310
4961,2006/8/3 17:59,4177.5
4962,2006/8/3 18:59,4192.5
4963,2006/8/3 19:59,4115
4964,2006/8/3 20:59,4152.5
4965,2006/8/3 21:59,4310
4966,2006/8/3 22:59,4100
4967,2006/8/3 23:59,4255
4968,2006/8/4 0:59,4227.5
4969,2006/8/4 1:59,3952.5
4970,2006/8/4 2:59,3872.5
4971,2006/8/4 3:59,3867.5
4972,2006/8/4 4:59,3862.5
4973,2006/8/4 5:59,4002.5
4974,2006/8/4 6:59,4310
4975,2006/8/4 7:59,4417.5
4976,2006/8/4 8:59,4482.5
4977,2006/8/4 9:59,4472.5
4978,2006/8/4 10:59,4362.5
4979,2006/8/4 11:59,4340
4980,2006/8/4 12:59,4155
4981,2006/8/4 13:59,4127.5
4982,2006/8/4 14:59,4217.5
4983,2006/8/4 15:59,4202.5
4984,2006/8/4 16:59,4215
4985,2006/8/4 17:59,4160
4986,2006/8/4 18:59,4212.5
4987,2006/8/4 19:59,4075
4988,2006/8/4 20:59,4077.5
4989,2006/8/4 21:59,4272.5
4990,2006/8/4 22:59,4302.5
4991,2006/8/4 23:59,4332.5
4992,2006/8/5 0:59,4332.5
4993,2006/8/5 1:59,4210
4994,2006/8/5 2:59,4067.5
4995,2006/8/5 3:59,3907.5
4996,2006/8/5 4:59,3900
4997,2006/8/5 5:59,4032.5
4998,2006/8/5 6:59,4317.5
4999,2006/8/5 7:59,4355
5000,2006/8/5 8:59,4437.5
5001,2006/8/5 9:59,4437.5
5002,2006/8/5 10:59,4295
5003,2006/8/5 11:59,4222.5
5004,2006/8/5 12:59,4090
5005,2006/8/5 13:59,4085
5006,2006/8/5 14:59,4162.5
5007,2006/8/5 15:59,4050
5008,2006/8/5 16:59,4142.5
5009,2006/8/5 17:59,4117.5
5010,2006/8/5 18:59,4182.5
5011,2006/8/5 19:59,4085
5012,2006/8/5 20:59,4122.5
5013,2006/8/5 21:59,4230
5014,2006/8/5 22:59,4392.5
5015,2006/8/5 23:59,4352.5
5016,2006/8/6 0:59,4212.5
5017,2006/8/6 1:59,4117.5
5018,2006/8/6 2:59,3902.5
5019,2006/8/6 3:59,3877.5
5020,2006/8/6 4:59,3840
5021,2006/8/6 5:59,3927.5
5022,2006/8/6 6:59,4292.5
5023,2006/8/6 7:59,4377.5
5024,2006/8/6 8:59,4357.5
5025,2006/8/6 9:59,4382.5
5026,2006/8/6 10:59,4325
5027,2006/8/6 11:59,4490
5028,2006/8/6 12:59,4312.5
5029,2006/8/6 13:59,4312.5
5030,2006/8/6 14:59,4412.5
5031,2006/8/6 15:59,4177.5
5032,2006/8/6 16:59,4175
5033,2006/8/6 17:59,4290
5034,2006/8/6 18:59,4227.5
5035,2006/8/6 19:59,4167.5
5036,2006/8/6 20:59,4030
5037,2006/8/6 21:59,4160
5038,2006/8/6 22:59,4485
5039,2006/8/6 23:59,4297.5
5040,2006/8/7 0:59,4272.5
5041,2006/8/7 1:59,4090
5042,2006/8/7 2:59,3887.5
5043,2006/8/7 3:59,3947.5
5044,2006/8/7 4:59,3962.5
5045,2006/8/7 5:59,4130
5046,2006/8/7 6:59,4557.5
5047,2006/8/7 7:59,4475
5048,2006/8/7 8:59,4665
5049,2006/8/7 9:59,4640
5050,2006/8/7 10:59,4330
5051,2006/8/7 11:59,4487.5
5052,2006/8/7 12:59,4350
5053,2006/8/7 13:59,4245
5054,2006/8/7 14:59,4375
5055,2006/8/7 15:59,4427.5
5056,2006/8/7 16:59,4425
5057,2006/8/7 17:59,4415
5058,2006/8/7 18:59,4385
5059,2006/8/7 19:59,4290
5060,2006/8/7 20:59,4172.5
5061,2006/8/7 21:59,4190
5062,2006/8/7 22:59,4305
5063,2006/8/7 23:59,4552.5
5064,2006/8/8 0:59,4482.5
5065,2006/8/8 1:59,4332.5
5066,2006/8/8 2:59,4030
5067,2006/8/8 3:59,3820
5068,2006/8/8 4:59,3777.5
5069,2006/8/8 5:59,4135
5070,2006/8/8 6:59,4480
5071,2006/8/8 7:59,4510
5072,2006/8/8 8:59,4595
5073,2006/8/8 9:59,4570
5074,2006/8/8 10:59,4405
5075,2006/8/8 11:59,4370
5076,2006/8/8 12:59,4060
5077,2006/8/8 13:59,4072.5
5078,2006/8/8 14:59,4250
5079,2006/8/8 15:59,4290
5080,2006/8/8 16:59,4285
5081,2006/8/8 17:59,4225
5082,2006/8/8 18:59,4265
5083,2006/8/8 19:59,4182.5
5084,2006/8/8 20:59,4202.5
5085,2006/8/8 21:59,4355
5086,2006/8/8 22:59,4492.5
5087,2006/8/8 23:59,4482.5
5088,2006/8/9 0:59,4427.5
5089,2006/8/9 1:59,4295
5090,2006/8/9 2:59,4160
5091,2006/8/9 3:59,4057.5
5092,2006/8/9 4:59,4010
5093,2006/8/9 5:59,4107.5
5094,2006/8/9 6:59,4487.5
5095,2006/8/9 7:59,4527.5
5096,2006/8/9 8:59,4567.5
5097,2006/8/9 9:59,4545
5098,2006/8/9 10:59,4422.5
5099,2006/8/9 11:59,4570
5100,2006/8/9 12:59,4495
5101,2006/8/9 13:59,4562.5
5102,2006/8/9 14:59,4532.5
5103,2006/8/9 15:59,4522.5
5104,2006/8/9 16:59,4555
5105,2006/8/9 17:59,4435
5106,2006/8/9 18:59,4435
5107,2006/8/9 19:59,4332.5
5108,2006/8/9 20:59,4352.5
5109,2006/8/9 21:59,4445
5110,2006/8/9 22:59,4522.5
5111,2006/8/9 23:59,4515
5112,2006/8/10 0:59,4497.5
5113,2006/8/10 1:59,4380
5114,2006/8/10 2:59,3860
5115,2006/8/10 3:59,4032.5
5116,2006/8/10 4:59,4065
5117,2006/8/10 5:59,4180
5118,2006/8/10 6:59,4565
5119,2006/8/10 7:59,4607.5
5120,2006/8/10 8:59,4697.5
5121,2006/8/10 9:59,4755
5122,2006/8/10 10:59,4707.5
5123,2006/8/10 11:59,4715
5124,2006/8/10 12:59,4627.5
5125,2006/8/10 13:59,4555
5126,2006/8/10 14:59,4545
5127,2006/8/10 15:59,4545
5128,2006/8/10 16:59,4532.5
5129,2006/8/10 17:59,4542.5
5130,2006/8/10 18:59,4482.5
5131,2006/8/10 19:59,4397.5
5132,2006/8/10 20:59,4417.5
5133,2006/8/10 21:59,4520
5134,2006/8/10 22:59,4582.5
5135,2006/8/10 23:59,4597.5
5136,2006/8/11 0:59,4570
5137,2006/8/11 1:59,4387.5
5138,2006/8/11 2:59,4365
5139,2006/8/11 3:59,4230
5140,2006/8/11 4:59,4095
5141,2006/8/11 5:59,4185
5142,2006/8/11 6:59,4550
5143,2006/8/11 7:59,4600
5144,2006/8/11 8:59,4622.5
5145,2006/8/11 9:59,4572.5
5146,2006/8/11 10:59,4535
5147,2006/8/11 11:59,4617.5
5148,2006/8/11 12:59,4490
5149,2006/8/11 13:59,4477.5
5150,2006/8/11 14:59,4487.5
5151,2006/8/11 15:59,4475
5152,2006/8/11 16:59,4417.5
5153,2006/8/11 17:59,4375
5154,2006/8/11 18:59,4487.5
5155,2006/8/11 19:59,4462.5
5156,2006/8/11 20:59,4460
5157,2006/8/11 21:59,4445
5158,2006/8/11 22:59,4667.5
5159,2006/8/11 23:59,4500
5160,2006/8/12 0:59,4665
5161,2006/8/12 1:59,4565
5162,2006/8/12 2:59,4377.5
5163,2006/8/12 3:59,4227.5
5164,2006/8/12 4:59,4180
5165,2006/8/12 5:59,4267.5
5166,2006/8/12 6:59,4605
5167,2006/8/12 7:59,4567.5
5168,2006/8/12 8:59,4460
5169,2006/8/12 9:59,4647.5
5170,2006/8/12 10:59,4685
5171,2006/8/12 11:59,4570
5172,2006/8/12 12:59,4565
5173,2006/8/12 13:59,4530
5174,2006/8/12 14:59,4510
5175,2006/8/12 15:59,4515
5176,2006/8/12 16:59,4480
5177,2006/8/12 17:59,4452.5
5178,2006/8/12 18:59,4377.5
5179,2006/8/12 19:59,4320
5180,2006/8/12 20:59,4392.5
5181,2006/8/12 21:59,4415
5182,2006/8/12 22:59,4580
5183,2006/8/12 23:59,4630
5184,2006/8/13 0:59,0
5185,2006/8/13 1:59,0
5186,2006/8/13 2:59,0
5187,2006/8/13 3:59,0
5188,2006/8/13 4:59,0
5189,2006/8/13 5:59,0
5190,2006/8/13 6:59,0
5191,2006/8/13 7:59,4602.5
5192,2006/8/13 8:59,4660
5193,2006/8/13 9:59,3502.5
5194,2006/8/13 10:59,3320
5195,2006/8/13 11:59,4637.5
5196,2006/8/13 12:59,4600
5197,2006/8/13 13:59,4445
5198,2006/8/13 14:59,4470
5199,2006/8/13 15:59,4457.5
5200,2006/8/13 16:59,4442.5
5201,2006/8/13 17:59,4452.5
5202,2006/8/13 18:59,4420
5203,2006/8/13 19:59,4377.5
5204,2006/8/13 20:59,4337.5
5205,2006/8/13 21:59,4432.5
5206,2006/8/13 22:59,4500
5207,2006/8/13 23:59,4527.5
5208,2006/8/14 0:59,0
5209,2006/8/14 1:59,0
5210,2006/8/14 2:59,0
5211,2006/8/14 3:59,0
5212,2006/8/14 4:59,0
5213,2006/8/14 5:59,0
5214,2006/8/14 6:59,0
5215,2006/8/14 7:59,4637.5
5216,2006/8/14 8:59,4740
5217,2006/8/14 9:59,4707.5
5218,2006/8/14 10:59,3415
5219,2006/8/14 11:59,4615
5220,2006/8/14 12:59,4660
5221,2006/8/14 13:59,4445
5222,2006/8/14 14:59,4447.5
5223,2006/8/14 15:59,4502.5
5224,2006/8/14 16:59,4487.5
5225,2006/8/14 17:59,4415
5226,2006/8/14 18:59,4467.5
5227,2006/8/14 19:59,4430
5228,2006/8/14 20:59,4365
5229,2006/8/14 21:59,4497.5
5230,2006/8/14 22:59,4632.5
5231,2006/8/14 23:59,4652.5
5232,2006/8/15 0:59,4572.5
5233,2006/8/15 1:59,4457.5
5234,2006/8/15 2:59,4250
5235,2006/8/15 3:59,4160
5236,2006/8/15 4:59,4090
5237,2006/8/15 5:59,4220
5238,2006/8/15 6:59,4600
5239,2006/8/15 7:59,4662.5
5240,2006/8/15 8:59,4662.5
5241,2006/8/15 9:59,4685
5242,2006/8/15 10:59,4482.5
5243,2006/8/15 11:59,4440
5244,2006/8/15 12:59,4622.5
5245,2006/8/15 13:59,4637.5
5246,2006/8/15 14:59,4450
5247,2006/8/15 15:59,4307.5
5248,2006/8/15 16:59,4227.5
5249,2006/8/15 17:59,4167.5
5250,2006/8/15 18:59,4432.5
5251,2006/8/15 19:59,4390
5252,2006/8/15 20:59,4412.5
5253,2006/8/15 21:59,4557.5
5254,2006/8/15 22:59,4520
5255,2006/8/15 23:59,4517.5
5256,2006/8/16 0:59,4282.5
5257,2006/8/16 1:59,3917.5
5258,2006/8/16 2:59,3945
5259,2006/8/16 3:59,4067.5
5260,2006/8/16 4:59,4052.5
5261,2006/8/16 5:59,4162.5
5262,2006/8/16 6:59,4517.5
5263,2006/8/16 7:59,4540
5264,2006/8/16 8:59,4580
5265,2006/8/16 9:59,4612.5
5266,2006/8/16 10:59,4395
5267,2006/8/16 11:59,4535
5268,2006/8/16 12:59,4587.5
5269,2006/8/16 13:59,4415
5270,2006/8/16 14:59,4425
5271,2006/8/16 15:59,4275
5272,2006/8/16 16:59,4230
5273,2006/8/16 17:59,4210
5274,2006/8/16 18:59,4500
5275,2006/8/16 19:59,4417.5
5276,2006/8/16 20:59,4535
5277,2006/8/16 21:59,4567.5
5278,2006/8/16 22:59,4487.5
5279,2006/8/16 23:59,4572.5
5280,2006/8/17 0:59,4432.5
5281,2006/8/17 1:59,4287.5
5282,2006/8/17 2:59,4177.5
5283,2006/8/17 3:59,4172.5
5284,2006/8/17 4:59,4107.5
5285,2006/8/17 5:59,4205
5286,2006/8/17 6:59,4617.5
5287,2006/8/17 7:59,4595
5288,2006/8/17 8:59,4267.5
5289,2006/8/17 9:59,4295
5290,2006/8/17 10:59,4297.5
5291,2006/8/17 11:59,4602.5
5292,2006/8/17 12:59,4542.5
5293,2006/8/17 13:59,4515
5294,2006/8/17 14:59,4505
5295,2006/8/17 15:59,4332.5
5296,2006/8/17 16:59,4240
5297,2006/8/17 17:59,4165
5298,2006/8/17 18:59,4145
5299,2006/8/17 19:59,4077.5
5300,2006/8/17 20:59,4070
5301,2006/8/17 21:59,4207.5
5302,2006/8/17 22:59,4587.5
5303,2006/8/17 23:59,4495
5304,2006/8/18 0:59,4522.5
5305,2006/8/18 1:59,4492.5
5306,2006/8/18 2:59,4432.5
5307,2006/8/18 3:59,4377.5
5308,2006/8/18 4:59,4210
5309,2006/8/18 5:59,4095
5310,2006/8/18 6:59,4475
5311,2006/8/18 7:59,4532.5
5312,2006/8/18 8:59,4215
5313,2006/8/18 9:59,4117.5
5314,2006/8/18 10:59,4152.5
5315,2006/8/18 11:59,4567.5
5316,2006/8/18 12:59,4592.5
5317,2006/8/18 13:59,4485
5318,2006/8/18 14:59,4457.5
5319,2006/8/18 15:59,4295
5320,2006/8/18 16:59,4155
5321,2006/8/18 17:59,4067.5
5322,2006/8/18 18:59,4090
5323,2006/8/18 19:59,4055
5324,2006/8/18 20:59,4035
5325,2006/8/18 21:59,4160
5326,2006/8/18 22:59,4575
5327,2006/8/18 23:59,4535
5328,2006/8/19 0:59,4517.5
5329,2006/8/19 1:59,4352.5
5330,2006/8/19 2:59,4350
5331,2006/8/19 3:59,4120
5332,2006/8/19 4:59,4132.5
5333,2006/8/19 5:59,4095
5334,2006/8/19 6:59,4560
5335,2006/8/19 7:59,4572.5
5336,2006/8/19 8:59,4235
5337,2006/8/19 9:59,4120
5338,2006/8/19 10:59,4122.5
5339,2006/8/19 11:59,4545
5340,2006/8/19 12:59,4605
5341,2006/8/19 13:59,4617.5
5342,2006/8/19 14:59,4562.5
5343,2006/8/19 15:59,4365
5344,2006/8/19 16:59,4257.5
5345,2006/8/19 17:59,4130
5346,2006/8/19 18:59,4072.5
5347,2006/8/19 19:59,4010
5348,2006/8/19 20:59,4010
5349,2006/8/19 21:59,4185
5350,2006/8/19 22:59,4545
5351,2006/8/19 23:59,4537.5
5352,2006/8/20 0:59,4542.5
5353,2006/8/20 1:59,4437.5
5354,2006/8/20 2:59,4402.5
5355,2006/8/20 3:59,4282.5
5356,2006/8/20 4:59,4000
5357,2006/8/20 5:59,4030
5358,2006/8/20 6:59,4502.5
5359,2006/8/20 7:59,4527.5
5360,2006/8/20 8:59,4190
5361,2006/8/20 9:59,4065
5362,2006/8/20 10:59,4077.5
5363,2006/8/20 11:59,4512.5
5364,2006/8/20 12:59,4532.5
5365,2006/8/20 13:59,4460
5366,2006/8/20 14:59,4275
5367,2006/8/20 15:59,4030
5368,2006/8/20 16:59,4042.5
5369,2006/8/20 17:59,4022.5
5370,2006/8/20 18:59,4045
5371,2006/8/20 19:59,4007.5
5372,2006/8/20 20:59,4050
5373,2006/8/20 21:59,4185
5374,2006/8/20 22:59,4580
5375,2006/8/20 23:59,4595
5376,2006/8/21 0:59,4562.5
5377,2006/8/21 1:59,4510
5378,2006/8/21 2:59,4462.5
5379,2006/8/21 3:59,4440
5380,2006/8/21 4:59,4157.5
5381,2006/8/21 5:59,4107.5
5382,2006/8/21 6:59,4525
5383,2006/8/21 7:59,4572.5
5384,2006/8/21 8:59,4230
5385,2006/8/21 9:59,4107.5
5386,2006/8/21 10:59,4000
5387,2006/8/21 11:59,4405
5388,2006/8/21 12:59,4467.5
5389,2006/8/21 13:59,4425
5390,2006/8/21 14:59,4342.5
5391,2006/8/21 15:59,4097.5
5392,2006/8/21 16:59,3977.5
5393,2006/8/21 17:59,3887.5
5394,2006/8/21 18:59,3852.5
5395,2006/8/21 19:59,3827.5
5396,2006/8/21 20:59,3815
5397,2006/8/21 21:59,3895
5398,2006/8/21 22:59,4342.5
5399,2006/8/21 23:59,4372.5
5400,2006/8/22 0:59,4377.5
5401,2006/8/22 1:59,4292.5
5402,2006/8/22 2:59,4195
5403,2006/8/22 3:59,3997.5
5404,2006/8/22 4:59,3895
5405,2006/8/22 5:59,3972.5
5406,2006/8/22 6:59,4365
5407,2006/8/22 7:59,4420
5408,2006/8/22 8:59,4095
5409,2006/8/22 9:59,4040
5410,2006/8/22 10:59,4052.5
5411,2006/8/22 11:59,4457.5
5412,2006/8/22 12:59,4457.5
5413,2006/8/22 13:59,4460
5414,2006/8/22 14:59,4327.5
5415,2006/8/22 15:59,4120
5416,2006/8/22 16:59,3957.5
5417,2006/8/22 17:59,3930
5418,2006/8/22 18:59,3927.5
5419,2006/8/22 19:59,3857.5
5420,2006/8/22 20:59,3802.5
5421,2006/8/22 21:59,3955
5422,2006/8/22 22:59,4317.5
5423,2006/8/22 23:59,4305
5424,2006/8/23 0:59,4307.5
5425,2006/8/23 1:59,4285
5426,2006/8/23 2:59,4227.5
5427,2006/8/23 3:59,4190
5428,2006/8/23 4:59,3992.5
5429,2006/8/23 5:59,3870
5430,2006/8/23 6:59,4280
5431,2006/8/23 7:59,4342.5
5432,2006/8/23 8:59,4107.5
5433,2006/8/23 9:59,3982.5
5434,2006/8/23 10:59,4025
5435,2006/8/23 11:59,4415
5436,2006/8/23 12:59,4532.5
5437,2006/8/23 13:59,4510
5438,2006/8/23 14:59,4275
5439,2006/8/23 15:59,4107.5
5440,2006/8/23 16:59,4015
5441,2006/8/23 17:59,3950
5442,2006/8/23 18:59,4015
5443,2006/8/23 19:59,4055
5444,2006/8/23 20:59,4082.5
5445,2006/8/23 21:59,4207.5
5446,2006/8/23 22:59,4492.5
5447,2006/8/23 23:59,4510
5448,2006/8/24 0:59,4492.5
5449,2006/8/24 1:59,4462.5
5450,2006/8/24 2:59,4417.5
5451,2006/8/24 3:59,4400
5452,2006/8/24 4:59,4292.5
5453,2006/8/24 5:59,4080
5454,2006/8/24 6:59,4392.5
5455,2006/8/24 7:59,4482.5
5456,2006/8/24 8:59,4282.5
5457,2006/8/24 9:59,4330
5458,2006/8/24 10:59,4270
5459,2006/8/24 11:59,4647.5
5460,2006/8/24 12:59,4640
5461,2006/8/24 13:59,4585
5462,2006/8/24 14:59,4525
5463,2006/8/24 15:59,4385
5464,2006/8/24 16:59,4277.5
5465,2006/8/24 17:59,4150
5466,2006/8/24 18:59,4210
5467,2006/8/24 19:59,4172.5
5468,2006/8/24 20:59,4142.5
5469,2006/8/24 21:59,4300
5470,2006/8/24 22:59,4445
5471,2006/8/24 23:59,4360
5472,2006/8/25 0:59,4352.5
5473,2006/8/25 1:59,4322.5
5474,2006/8/25 2:59,4327.5
5475,2006/8/25 3:59,4330
5476,2006/8/25 4:59,4217.5
5477,2006/8/25 5:59,4117.5
5478,2006/8/25 6:59,4422.5
5479,2006/8/25 7:59,4430
5480,2006/8/25 8:59,4340
5481,2006/8/25 9:59,4260
5482,2006/8/25 10:59,4197.5
5483,2006/8/25 11:59,4480
5484,2006/8/25 12:59,4545
5485,2006/8/25 13:59,4535
5486,2006/8/25 14:59,4505
5487,2006/8/25 15:59,4420
5488,2006/8/25 16:59,4247.5
5489,2006/8/25 17:59,4195
5490,2006/8/25 18:59,4300
5491,2006/8/25 19:59,4285
5492,2006/8/25 20:59,4335
5493,2006/8/25 21:59,4422.5
5494,2006/8/25 22:59,4485
5495,2006/8/25 23:59,4500
5496,2006/8/26 0:59,4497.5
5497,2006/8/26 1:59,4417.5
5498,2006/8/26 2:59,4405
5499,2006/8/26 3:59,4282.5
5500,2006/8/26 4:59,4127.5
5501,2006/8/26 5:59,4020
5502,2006/8/26 6:59,4457.5
5503,2006/8/26 7:59,4472.5
5504,2006/8/26 8:59,4467.5
5505,2006/8/26 9:59,4447.5
5506,2006/8/26 10:59,4415
5507,2006/8/26 11:59,4462.5
5508,2006/8/26 12:59,4395
5509,2006/8/26 13:59,4012.5
5510,2006/8/26 14:59,4020
5511,2006/8/26 15:59,4050
5512,2006/8/26 16:59,4000
5513,2006/8/26 17:59,3997.5
5514,2006/8/26 18:59,4037.5
5515,2006/8/26 19:59,4032.5
5516,2006/8/26 20:59,4000
5517,2006/8/26 21:59,4190
5518,2006/8/26 22:59,4502.5
5519,2006/8/26 23:59,4492.5
5520,2006/8/27 0:59,4502.5
5521,2006/8/27 1:59,4470
5522,2006/8/27 2:59,4415
5523,2006/8/27 3:59,4400
